,actual values,Predicted class,network class
1365,1,1,normal
1366,1,1,normal
1367,0,0,anormaly
1368,0,0,anormaly
1369,1,1,normal
1370,0,0,anormaly
1371,1,1,normal
1372,1,1,normal
1373,0,1,normal
1374,1,1,normal
1375,1,1,normal
1376,0,0,anormaly
1377,1,1,normal
1378,1,1,normal
1379,0,0,anormaly
1380,0,0,anormaly
1381,0,0,anormaly
1382,0,0,anormaly
1383,1,1,normal
1384,1,1,normal
1385,0,0,anormaly
1386,0,0,anormaly
1387,0,0,anormaly
1388,0,0,anormaly
1389,1,1,normal
1390,0,0,anormaly
1391,0,1,normal
1392,1,1,normal
1393,1,1,normal
1394,0,0,anormaly
1395,0,0,anormaly
1396,0,0,anormaly
1397,1,1,normal
1398,0,0,anormaly
1399,1,1,normal
1400,1,1,normal
1401,1,1,normal
1402,1,1,normal
1403,1,1,normal
1404,0,0,anormaly
1405,0,0,anormaly
1406,0,0,anormaly
1407,1,1,normal
1408,0,0,anormaly
1409,1,1,normal
1410,0,1,normal
1411,0,0,anormaly
1412,0,0,anormaly
1413,1,1,normal
1414,1,1,normal
1415,0,0,anormaly
1416,0,0,anormaly
1417,1,1,normal
1418,0,0,anormaly
1419,0,0,anormaly
1420,0,1,normal
1421,1,1,normal
1422,1,1,normal
1423,1,1,normal
1424,0,0,anormaly
1425,0,0,anormaly
1426,0,0,anormaly
1427,0,0,anormaly
1428,1,1,normal
1429,1,1,normal
1430,0,0,anormaly
1431,0,0,anormaly
1432,0,0,anormaly
1433,0,0,anormaly
1434,0,0,anormaly
1435,0,0,anormaly
1436,0,0,anormaly
1437,0,0,anormaly
1438,1,1,normal
1439,0,0,anormaly
1440,1,1,normal
1441,0,0,anormaly
1442,0,0,anormaly
1443,0,0,anormaly
1444,0,0,anormaly
1445,0,0,anormaly
1446,0,0,anormaly
1447,1,1,normal
1448,0,0,anormaly
1449,1,1,normal
1450,0,0,anormaly
1451,1,1,normal
1452,1,1,normal
1453,0,0,anormaly
1454,1,1,normal
1455,1,1,normal
1456,1,1,normal
1457,0,0,anormaly
1458,0,0,anormaly
1459,1,1,normal
1460,1,1,normal
1461,0,0,anormaly
1462,1,1,normal
1463,1,1,normal
1464,0,0,anormaly
1465,0,0,anormaly
1466,1,0,anormaly
1467,1,1,normal
1468,0,0,anormaly
1469,1,1,normal
1470,0,0,anormaly
1471,0,0,anormaly
1472,0,0,anormaly
1473,1,1,normal
1474,0,0,anormaly
1475,0,0,anormaly
1476,0,0,anormaly
1477,1,1,normal
1478,1,1,normal
1479,1,1,normal
1480,1,1,normal
1481,0,0,anormaly
1482,0,1,normal
1483,1,1,normal
1484,0,0,anormaly
1485,1,1,normal
1486,0,0,anormaly
1487,0,0,anormaly
1488,1,1,normal
1489,0,0,anormaly
1490,1,1,normal
1491,1,1,normal
1492,1,1,normal
1493,1,1,normal
1494,0,0,anormaly
1495,0,0,anormaly
1496,1,1,normal
1497,0,0,anormaly
1498,0,0,anormaly
1499,0,0,anormaly
1500,1,1,normal
1501,1,1,normal
1502,1,0,anormaly
1503,1,1,normal
1504,1,1,normal
1505,1,1,normal
1506,1,1,normal
1507,1,1,normal
1508,1,1,normal
1509,0,0,anormaly
1510,1,1,normal
1511,1,1,normal
1512,0,0,anormaly
1513,1,1,normal
1514,0,0,anormaly
1515,1,1,normal
1516,1,1,normal
1517,0,0,anormaly
1518,1,1,normal
1519,1,0,anormaly
1520,1,1,normal
1521,0,0,anormaly
1522,1,1,normal
1523,0,0,anormaly
1524,0,0,anormaly
1525,0,0,anormaly
1526,1,1,normal
1527,1,1,normal
1528,1,1,normal
1529,1,0,anormaly
1530,0,0,anormaly
1531,1,1,normal
1532,1,1,normal
1533,0,0,anormaly
1534,0,0,anormaly
1535,0,0,anormaly
1536,1,1,normal
1537,0,0,anormaly
1538,0,0,anormaly
1539,1,1,normal
1540,0,1,normal
1541,1,1,normal
1542,0,1,normal
1543,0,1,normal
1544,0,0,anormaly
1545,1,1,normal
1546,0,0,anormaly
1547,0,0,anormaly
1548,0,0,anormaly
1549,0,0,anormaly
1550,1,1,normal
1551,1,1,normal
1552,0,0,anormaly
1553,1,1,normal
1554,1,1,normal
1555,0,0,anormaly
1556,1,1,normal
1557,1,1,normal
1558,1,1,normal
1559,1,1,normal
1560,0,0,anormaly
1561,1,1,normal
1562,1,1,normal
1563,0,0,anormaly
1564,1,1,normal
1565,0,0,anormaly
1566,1,1,normal
1567,0,0,anormaly
1568,1,1,normal
1569,1,1,normal
1570,1,1,normal
1571,1,0,anormaly
1572,0,1,normal
1573,1,1,normal
1574,1,0,anormaly
1575,1,1,normal
1576,0,0,anormaly
1577,1,1,normal
1578,1,1,normal
1579,0,0,anormaly
1580,1,1,normal
1581,0,0,anormaly
1582,0,0,anormaly
1583,1,1,normal
1584,1,1,normal
1585,1,1,normal
1586,1,1,normal
1587,0,0,anormaly
1588,0,0,anormaly
1589,1,1,normal
1590,1,1,normal
1591,1,1,normal
1592,0,0,anormaly
1593,1,1,normal
1594,1,1,normal
1595,0,0,anormaly
1596,1,1,normal
1597,1,1,normal
1598,0,0,anormaly
1599,0,0,anormaly
1600,1,1,normal
1601,0,0,anormaly
1602,0,0,anormaly
1603,0,0,anormaly
1604,1,1,normal
1605,0,0,anormaly
1606,0,0,anormaly
1607,0,0,anormaly
1608,1,1,normal
1609,1,1,normal
1610,1,1,normal
1611,0,0,anormaly
1612,0,0,anormaly
1613,0,0,anormaly
1614,1,1,normal
1615,1,1,normal
1616,0,0,anormaly
1617,1,1,normal
1618,0,0,anormaly
1619,0,0,anormaly
1620,0,0,anormaly
1621,0,0,anormaly
1622,0,0,anormaly
1623,1,1,normal
1624,0,0,anormaly
1625,0,0,anormaly
1626,0,0,anormaly
1627,1,1,normal
1628,1,1,normal
1629,1,1,normal
1630,1,1,normal
1631,1,1,normal
1632,1,1,normal
1633,0,0,anormaly
1634,1,1,normal
1635,1,1,normal
1636,1,1,normal
1637,0,0,anormaly
1638,0,0,anormaly
1639,0,0,anormaly
1640,1,1,normal
1641,0,0,anormaly
1642,1,1,normal
1643,1,1,normal
1644,1,1,normal
1645,0,0,anormaly
1646,0,0,anormaly
1647,1,1,normal
1648,1,1,normal
1649,0,1,normal
1650,0,0,anormaly
1651,1,1,normal
1652,1,1,normal
1653,1,1,normal
1654,1,1,normal
1655,1,1,normal
1656,0,0,anormaly
1657,1,1,normal
1658,1,1,normal
1659,0,0,anormaly
1660,0,0,anormaly
1661,1,1,normal
1662,1,1,normal
1663,0,0,anormaly
1664,0,0,anormaly
1665,0,0,anormaly
1666,1,1,normal
1667,1,1,normal
1668,1,1,normal
1669,1,1,normal
1670,1,1,normal
1671,1,1,normal
1672,0,0,anormaly
1673,1,1,normal
1674,1,1,normal
1675,1,1,normal
1676,0,0,anormaly
1677,0,0,anormaly
1678,0,0,anormaly
1679,1,1,normal
1680,1,1,normal
1681,1,1,normal
1682,0,0,anormaly
1683,1,1,normal
1684,1,1,normal
1685,1,1,normal
1686,1,1,normal
1687,0,0,anormaly
1688,0,0,anormaly
1689,0,0,anormaly
1690,1,1,normal
1691,1,1,normal
1692,1,1,normal
1693,0,0,anormaly
1694,0,0,anormaly
1695,1,1,normal
1696,1,1,normal
1697,1,0,anormaly
1698,1,1,normal
1699,1,1,normal
1700,1,1,normal
1701,0,1,normal
1702,1,1,normal
1703,1,0,anormaly
1704,0,0,anormaly
1705,1,1,normal
1706,1,1,normal
1707,1,1,normal
1708,1,1,normal
1709,1,1,normal
1710,1,1,normal
1711,0,0,anormaly
1712,1,1,normal
1713,0,0,anormaly
1714,1,1,normal
1715,1,1,normal
1716,0,0,anormaly
1717,0,0,anormaly
1718,0,0,anormaly
1719,1,1,normal
1720,0,0,anormaly
1721,1,1,normal
1722,0,0,anormaly
1723,1,1,normal
1724,0,0,anormaly
1725,1,0,anormaly
1726,0,0,anormaly
1727,0,0,anormaly
1728,1,1,normal
1729,1,1,normal
1730,1,1,normal
1731,1,1,normal
1732,1,1,normal
1733,1,1,normal
1734,0,0,anormaly
1735,1,0,anormaly
1736,1,1,normal
1737,1,1,normal
1738,0,0,anormaly
1739,0,0,anormaly
1740,0,0,anormaly
1741,0,0,anormaly
1742,1,1,normal
1743,1,1,normal
1744,0,1,normal
1745,0,0,anormaly
1746,1,1,normal
1747,1,1,normal
1748,0,0,anormaly
1749,0,0,anormaly
1750,0,0,anormaly
1751,1,1,normal
1752,1,1,normal
1753,1,1,normal
1754,1,1,normal
1755,0,0,anormaly
1756,1,1,normal
1757,1,1,normal
1758,1,1,normal
1759,1,1,normal
1760,1,1,normal
1761,1,1,normal
1762,0,0,anormaly
1763,0,0,anormaly
1764,0,0,anormaly
1765,1,1,normal
1766,1,1,normal
1767,0,0,anormaly
1768,0,0,anormaly
1769,1,1,normal
1770,0,0,anormaly
1771,0,0,anormaly
1772,0,0,anormaly
1773,1,1,normal
1774,1,1,normal
1775,1,1,normal
1776,1,1,normal
1777,0,0,anormaly
1778,0,1,normal
1779,0,0,anormaly
1780,1,1,normal
1781,0,0,anormaly
1782,0,0,anormaly
1783,0,0,anormaly
1784,0,0,anormaly
1785,1,1,normal
1786,1,1,normal
1787,0,0,anormaly
1788,1,1,normal
1789,0,0,anormaly
1790,0,0,anormaly
1791,0,0,anormaly
1792,1,1,normal
1793,1,1,normal
1794,1,1,normal
1795,0,0,anormaly
1796,1,1,normal
1797,1,1,normal
1798,0,0,anormaly
1799,1,1,normal
1800,0,0,anormaly
1801,0,1,normal
1802,0,0,anormaly
1803,1,1,normal
1804,1,1,normal
1805,1,1,normal
1806,1,1,normal
1807,1,0,anormaly
1808,0,0,anormaly
1809,1,1,normal
1810,0,0,anormaly
1811,1,1,normal
1812,1,1,normal
1813,0,0,anormaly
1814,0,1,normal
1815,0,0,anormaly
1816,0,0,anormaly
1817,1,1,normal
1818,0,0,anormaly
1819,0,0,anormaly
1820,1,1,normal
1821,1,1,normal
1822,1,1,normal
1823,1,1,normal
1824,0,0,anormaly
1825,0,0,anormaly
1826,0,0,anormaly
1827,1,1,normal
1828,1,1,normal
1829,1,1,normal
1830,1,1,normal
1831,1,1,normal
1832,0,0,anormaly
1833,0,0,anormaly
1834,1,1,normal
1835,0,0,anormaly
1836,0,0,anormaly
1837,1,1,normal
1838,1,0,anormaly
1839,0,0,anormaly
1840,1,1,normal
1841,1,1,normal
1842,1,1,normal
1843,0,0,anormaly
1844,0,0,anormaly
1845,0,0,anormaly
1846,0,0,anormaly
1847,1,1,normal
1848,1,1,normal
1849,0,0,anormaly
1850,1,1,normal
1851,1,1,normal
1852,1,1,normal
1853,0,0,anormaly
1854,0,0,anormaly
1855,0,0,anormaly
1856,1,1,normal
1857,1,1,normal
1858,1,1,normal
1859,1,1,normal
1860,0,0,anormaly
1861,0,0,anormaly
1862,0,0,anormaly
1863,0,0,anormaly
1864,0,0,anormaly
1865,0,0,anormaly
1866,1,1,normal
1867,0,0,anormaly
1868,0,0,anormaly
1869,1,1,normal
1870,1,1,normal
1871,1,1,normal
1872,0,0,anormaly
1873,0,0,anormaly
1874,1,1,normal
1875,1,1,normal
1876,0,0,anormaly
1877,0,0,anormaly
1878,0,0,anormaly
1879,1,1,normal
1880,1,1,normal
1881,1,1,normal
1882,1,1,normal
1883,1,1,normal
1884,1,1,normal
1885,1,1,normal
1886,0,0,anormaly
1887,0,0,anormaly
1888,0,0,anormaly
1889,0,1,normal
1890,0,1,normal
1891,0,1,normal
1892,1,1,normal
1893,0,0,anormaly
1894,1,1,normal
1895,0,0,anormaly
1896,1,1,normal
1897,0,0,anormaly
1898,1,1,normal
1899,1,1,normal
1900,1,1,normal
1901,1,1,normal
1902,0,0,anormaly
1903,0,0,anormaly
1904,0,0,anormaly
1905,1,1,normal
1906,1,1,normal
1907,1,1,normal
1908,1,1,normal
1909,0,0,anormaly
1910,1,1,normal
1911,1,1,normal
1912,1,1,normal
1913,1,1,normal
1914,1,1,normal
1915,1,1,normal
1916,0,1,normal
1917,1,1,normal
1918,1,1,normal
1919,0,0,anormaly
1920,1,1,normal
1921,1,1,normal
1922,0,0,anormaly
1923,1,1,normal
1924,0,0,anormaly
1925,1,1,normal
1926,1,1,normal
1927,1,1,normal
1928,0,0,anormaly
1929,0,0,anormaly
1930,1,1,normal
1931,0,0,anormaly
1932,1,1,normal
1933,0,0,anormaly
1934,1,1,normal
1935,0,0,anormaly
1936,0,0,anormaly
1937,0,0,anormaly
1938,0,0,anormaly
1939,0,0,anormaly
1940,1,1,normal
1941,1,1,normal
1942,0,0,anormaly
1943,0,0,anormaly
1944,1,1,normal
1945,1,1,normal
1946,1,1,normal
1947,1,1,normal
1948,1,1,normal
1949,0,0,anormaly
1950,1,1,normal
1951,0,0,anormaly
1952,1,1,normal
1953,1,1,normal
1954,1,1,normal
1955,1,1,normal
1956,0,0,anormaly
1957,0,0,anormaly
1958,1,1,normal
1959,1,1,normal
1960,0,0,anormaly
1961,1,1,normal
1962,1,1,normal
1963,0,0,anormaly
1964,0,0,anormaly
1965,1,1,normal
1966,1,1,normal
1967,0,0,anormaly
1968,1,1,normal
1969,1,1,normal
1970,1,1,normal
1971,1,1,normal
1972,1,1,normal
1973,0,0,anormaly
1974,0,0,anormaly
1975,1,1,normal
1976,1,1,normal
1977,1,1,normal
1978,0,0,anormaly
1979,1,1,normal
1980,0,0,anormaly
1981,1,1,normal
1982,0,0,anormaly
1983,1,1,normal
1984,0,0,anormaly
1985,1,1,normal
1986,1,1,normal
1987,1,1,normal
1988,1,1,normal
1989,1,1,normal
1990,1,1,normal
1991,0,0,anormaly
1992,0,0,anormaly
1993,1,1,normal
1994,1,1,normal
1995,1,1,normal
1996,0,0,anormaly
1997,1,1,normal
1998,1,1,normal
1999,0,0,anormaly
2000,1,1,normal
2001,1,1,normal
2002,0,0,anormaly
2003,0,0,anormaly
2004,0,0,anormaly
2005,0,0,anormaly
2006,1,1,normal
2007,0,0,anormaly
2008,1,1,normal
2009,0,0,anormaly
2010,1,1,normal
2011,1,1,normal
2012,0,1,normal
2013,0,0,anormaly
2014,1,1,normal
2015,1,1,normal
2016,0,0,anormaly
2017,1,1,normal
2018,1,0,anormaly
2019,0,1,normal
2020,1,1,normal
2021,0,0,anormaly
2022,0,1,normal
2023,1,1,normal
2024,1,1,normal
2025,0,0,anormaly
2026,0,0,anormaly
2027,1,1,normal
2028,1,1,normal
2029,0,0,anormaly
2030,1,0,anormaly
2031,1,1,normal
2032,0,0,anormaly
2033,0,0,anormaly
2034,1,1,normal
2035,1,1,normal
2036,1,1,normal
2037,1,1,normal
2038,1,1,normal
2039,0,0,anormaly
2040,1,1,normal
2041,0,0,anormaly
2042,1,1,normal
2043,1,1,normal
2044,1,1,normal
2045,0,0,anormaly
2046,1,1,normal
2047,1,1,normal
2048,1,1,normal
2049,1,1,normal
2050,1,0,anormaly
2051,0,0,anormaly
2052,0,0,anormaly
2053,0,0,anormaly
2054,1,1,normal
2055,1,1,normal
2056,1,1,normal
2057,1,1,normal
2058,1,1,normal
2059,1,1,normal
2060,1,1,normal
2061,0,0,anormaly
2062,1,1,normal
2063,0,0,anormaly
2064,1,1,normal
2065,1,0,anormaly
2066,0,0,anormaly
2067,1,1,normal
2068,1,0,anormaly
2069,1,1,normal
2070,0,0,anormaly
2071,1,1,normal
2072,1,1,normal
2073,1,1,normal
2074,1,1,normal
2075,1,1,normal
2076,0,0,anormaly
2077,1,1,normal
2078,1,1,normal
2079,0,0,anormaly
2080,1,1,normal
2081,0,0,anormaly
2082,0,0,anormaly
2083,1,1,normal
2084,1,1,normal
2085,0,0,anormaly
2086,0,0,anormaly
2087,0,0,anormaly
2088,0,0,anormaly
2089,1,1,normal
2090,0,0,anormaly
2091,0,0,anormaly
2092,1,1,normal
2093,0,0,anormaly
2094,1,1,normal
2095,1,1,normal
2096,1,1,normal
2097,0,0,anormaly
2098,1,1,normal
2099,0,0,anormaly
2100,1,1,normal
2101,1,1,normal
2102,1,1,normal
2103,1,1,normal
2104,1,1,normal
2105,1,1,normal
2106,1,1,normal
2107,0,0,anormaly
2108,1,1,normal
2109,0,0,anormaly
2110,1,1,normal
2111,1,1,normal
2112,1,1,normal
2113,1,1,normal
2114,1,1,normal
2115,0,1,normal
2116,0,0,anormaly
2117,1,1,normal
2118,0,0,anormaly
2119,0,0,anormaly
2120,1,1,normal
2121,1,1,normal
2122,1,1,normal
2123,0,0,anormaly
2124,0,0,anormaly
2125,1,1,normal
2126,0,0,anormaly
2127,0,0,anormaly
2128,1,1,normal
2129,1,1,normal
2130,1,1,normal
2131,1,1,normal
2132,1,1,normal
2133,1,1,normal
2134,1,1,normal
2135,0,0,anormaly
2136,0,0,anormaly
2137,1,0,anormaly
2138,1,1,normal
2139,0,0,anormaly
2140,0,0,anormaly
2141,0,0,anormaly
2142,0,0,anormaly
2143,0,1,normal
2144,1,1,normal
2145,1,1,normal
2146,1,0,anormaly
2147,1,1,normal
2148,1,1,normal
2149,1,1,normal
2150,1,1,normal
2151,1,0,anormaly
2152,1,1,normal
2153,0,0,anormaly
2154,1,1,normal
2155,1,1,normal
2156,0,0,anormaly
2157,1,1,normal
2158,0,0,anormaly
2159,1,1,normal
2160,1,1,normal
2161,1,1,normal
2162,0,0,anormaly
2163,0,0,anormaly
2164,0,0,anormaly
2165,0,0,anormaly
2166,1,1,normal
2167,0,0,anormaly
2168,0,0,anormaly
2169,1,1,normal
2170,1,1,normal
2171,1,1,normal
2172,0,0,anormaly
2173,1,1,normal
2174,0,0,anormaly
2175,0,0,anormaly
2176,0,0,anormaly
2177,1,1,normal
2178,0,0,anormaly
2179,0,0,anormaly
2180,1,1,normal
2181,0,0,anormaly
2182,1,1,normal
2183,1,1,normal
2184,1,1,normal
2185,0,0,anormaly
2186,1,1,normal
2187,0,0,anormaly
2188,1,1,normal
2189,1,1,normal
2190,1,1,normal
2191,0,0,anormaly
2192,1,1,normal
2193,0,0,anormaly
2194,1,1,normal
2195,0,0,anormaly
2196,0,0,anormaly
2197,0,0,anormaly
2198,1,1,normal
2199,0,0,anormaly
2200,1,1,normal
2201,0,0,anormaly
2202,0,0,anormaly
2203,0,0,anormaly
2204,1,1,normal
2205,1,1,normal
2206,1,1,normal
2207,1,1,normal
2208,1,1,normal
2209,0,1,normal
2210,1,1,normal
2211,0,0,anormaly
2212,1,0,anormaly
2213,1,1,normal
2214,1,1,normal
2215,1,1,normal
2216,0,0,anormaly
2217,1,0,anormaly
2218,0,0,anormaly
2219,1,1,normal
2220,1,1,normal
2221,1,1,normal
2222,0,0,anormaly
2223,1,1,normal
2224,1,1,normal
2225,1,1,normal
2226,1,1,normal
2227,0,0,anormaly
2228,0,0,anormaly
2229,0,0,anormaly
2230,0,1,normal
2231,1,1,normal
2232,1,0,anormaly
2233,0,0,anormaly
2234,0,0,anormaly
2235,1,1,normal
2236,1,1,normal
2237,1,1,normal
2238,1,1,normal
2239,1,1,normal
2240,0,0,anormaly
2241,1,1,normal
2242,0,0,anormaly
2243,0,1,normal
2244,0,0,anormaly
2245,0,0,anormaly
2246,1,1,normal
2247,0,0,anormaly
2248,1,1,normal
2249,0,0,anormaly
2250,1,0,anormaly
2251,0,0,anormaly
2252,0,0,anormaly
2253,0,0,anormaly
2254,0,0,anormaly
2255,0,0,anormaly
2256,0,0,anormaly
2257,1,1,normal
2258,0,0,anormaly
2259,0,0,anormaly
2260,0,0,anormaly
2261,1,1,normal
2262,0,0,anormaly
2263,0,1,normal
2264,1,1,normal
2265,0,0,anormaly
2266,0,0,anormaly
2267,1,1,normal
2268,0,0,anormaly
2269,1,1,normal
2270,1,1,normal
2271,1,1,normal
2272,0,0,anormaly
2273,0,0,anormaly
2274,0,1,normal
2275,1,1,normal
2276,0,0,anormaly
2277,0,0,anormaly
2278,1,1,normal
2279,1,1,normal
2280,0,0,anormaly
2281,1,1,normal
2282,0,0,anormaly
2283,1,1,normal
2284,1,1,normal
2285,1,1,normal
2286,0,1,normal
2287,0,1,normal
2288,0,0,anormaly
2289,1,1,normal
2290,1,1,normal
2291,1,1,normal
2292,0,0,anormaly
2293,0,0,anormaly
2294,0,1,normal
2295,1,1,normal
2296,0,0,anormaly
2297,1,0,anormaly
2298,0,0,anormaly
2299,0,0,anormaly
2300,1,1,normal
2301,1,1,normal
2302,0,0,anormaly
2303,0,0,anormaly
2304,1,1,normal
2305,0,0,anormaly
2306,1,1,normal
2307,1,1,normal
2308,1,1,normal
2309,1,1,normal
2310,1,1,normal
2311,1,1,normal
2312,1,1,normal
2313,1,1,normal
2314,0,0,anormaly
2315,0,0,anormaly
2316,1,1,normal
2317,0,0,anormaly
2318,0,0,anormaly
2319,1,1,normal
2320,0,0,anormaly
2321,1,1,normal
2322,1,1,normal
2323,1,1,normal
2324,0,0,anormaly
2325,0,0,anormaly
2326,0,0,anormaly
2327,0,0,anormaly
2328,1,1,normal
2329,1,1,normal
2330,0,0,anormaly
2331,0,0,anormaly
2332,1,1,normal
2333,0,0,anormaly
2334,0,0,anormaly
2335,0,0,anormaly
2336,0,0,anormaly
2337,0,0,anormaly
2338,0,0,anormaly
2339,1,1,normal
2340,1,1,normal
2341,0,0,anormaly
2342,0,0,anormaly
2343,0,0,anormaly
2344,1,1,normal
2345,1,1,normal
2346,1,1,normal
2347,1,1,normal
2348,0,0,anormaly
2349,1,0,anormaly
2350,0,1,normal
2351,0,0,anormaly
2352,0,0,anormaly
2353,0,0,anormaly
2354,0,0,anormaly
2355,0,0,anormaly
2356,0,0,anormaly
2357,1,1,normal
2358,0,0,anormaly
2359,0,0,anormaly
2360,1,1,normal
2361,1,1,normal
2362,0,0,anormaly
2363,1,1,normal
2364,0,0,anormaly
2365,1,1,normal
2366,1,1,normal
2367,1,1,normal
2368,0,1,normal
2369,1,1,normal
2370,0,0,anormaly
2371,0,0,anormaly
2372,1,1,normal
2373,1,1,normal
2374,0,0,anormaly
2375,0,0,anormaly
2376,1,0,anormaly
2377,0,0,anormaly
2378,0,0,anormaly
2379,1,1,normal
2380,0,0,anormaly
2381,0,0,anormaly
2382,1,1,normal
2383,0,0,anormaly
2384,1,1,normal
2385,0,0,anormaly
2386,1,1,normal
2387,1,0,anormaly
2388,1,1,normal
2389,0,0,anormaly
2390,0,0,anormaly
2391,0,0,anormaly
2392,1,1,normal
2393,0,0,anormaly
2394,1,1,normal
2395,1,1,normal
2396,1,1,normal
2397,1,1,normal
2398,0,0,anormaly
2399,0,0,anormaly
2400,0,0,anormaly
2401,1,1,normal
2402,0,0,anormaly
2403,0,0,anormaly
2404,0,0,anormaly
2405,0,0,anormaly
2406,1,1,normal
2407,1,1,normal
2408,0,0,anormaly
2409,0,0,anormaly
2410,1,1,normal
2411,0,0,anormaly
2412,1,1,normal
2413,0,0,anormaly
2414,0,0,anormaly
2415,1,1,normal
2416,0,0,anormaly
2417,1,1,normal
2418,1,1,normal
2419,0,0,anormaly
2420,1,1,normal
2421,0,0,anormaly
2422,0,0,anormaly
2423,1,1,normal
2424,1,1,normal
2425,1,1,normal
2426,1,1,normal
2427,0,0,anormaly
2428,1,1,normal
2429,1,1,normal
2430,0,0,anormaly
2431,1,1,normal
2432,0,0,anormaly
2433,0,0,anormaly
2434,0,0,anormaly
2435,0,0,anormaly
2436,1,1,normal
2437,1,1,normal
2438,1,1,normal
2439,1,1,normal
2440,1,1,normal
2441,0,0,anormaly
2442,0,0,anormaly
2443,0,0,anormaly
2444,1,1,normal
2445,0,0,anormaly
2446,1,1,normal
2447,0,0,anormaly
2448,1,1,normal
2449,1,1,normal
2450,1,1,normal
2451,1,1,normal
2452,1,1,normal
2453,1,1,normal
2454,0,0,anormaly
2455,0,0,anormaly
2456,1,1,normal
2457,1,1,normal
2458,1,1,normal
2459,0,0,anormaly
2460,1,1,normal
2461,1,1,normal
2462,1,1,normal
2463,1,1,normal
2464,0,0,anormaly
2465,0,0,anormaly
2466,1,1,normal
2467,1,1,normal
2468,1,1,normal
2469,0,0,anormaly
2470,0,0,anormaly
2471,1,1,normal
2472,0,0,anormaly
2473,0,0,anormaly
2474,0,0,anormaly
2475,1,1,normal
2476,0,0,anormaly
2477,1,1,normal
2478,1,1,normal
2479,1,1,normal
2480,0,0,anormaly
2481,0,0,anormaly
2482,0,0,anormaly
2483,1,1,normal
2484,0,0,anormaly
2485,1,1,normal
2486,1,1,normal
2487,0,0,anormaly
2488,1,1,normal
2489,0,0,anormaly
2490,0,0,anormaly
2491,1,1,normal
2492,1,1,normal
2493,1,1,normal
2494,1,1,normal
2495,0,0,anormaly
2496,1,1,normal
2497,0,0,anormaly
2498,0,0,anormaly
2499,0,0,anormaly
2500,1,1,normal
2501,1,1,normal
2502,1,1,normal
2503,1,1,normal
2504,0,0,anormaly
2505,1,1,normal
2506,1,1,normal
2507,0,0,anormaly
2508,1,1,normal
2509,1,1,normal
2510,0,0,anormaly
2511,1,1,normal
2512,1,1,normal
2513,0,0,anormaly
2514,0,0,anormaly
2515,0,0,anormaly
2516,0,0,anormaly
2517,1,1,normal
2518,1,1,normal
2519,1,1,normal
2520,1,1,normal
2521,0,0,anormaly
2522,1,1,normal
2523,0,0,anormaly
2524,0,0,anormaly
2525,0,0,anormaly
2526,1,1,normal
2527,0,0,anormaly
2528,0,0,anormaly
2529,0,0,anormaly
2530,1,1,normal
2531,1,1,normal
2532,0,0,anormaly
2533,1,1,normal
2534,0,0,anormaly
2535,0,0,anormaly
2536,1,1,normal
2537,0,0,anormaly
2538,1,1,normal
2539,0,0,anormaly
2540,1,1,normal
2541,1,1,normal
2542,0,0,anormaly
2543,0,0,anormaly
2544,0,0,anormaly
2545,0,0,anormaly
2546,0,0,anormaly
2547,1,1,normal
2548,0,0,anormaly
2549,0,0,anormaly
2550,1,1,normal
2551,1,1,normal
2552,0,0,anormaly
2553,1,1,normal
2554,0,0,anormaly
2555,0,0,anormaly
2556,0,0,anormaly
2557,0,0,anormaly
2558,0,0,anormaly
2559,1,0,anormaly
2560,0,0,anormaly
2561,1,1,normal
2562,0,0,anormaly
2563,1,1,normal
2564,1,1,normal
2565,1,1,normal
2566,1,1,normal
2567,0,0,anormaly
2568,0,0,anormaly
2569,0,0,anormaly
2570,0,0,anormaly
2571,0,0,anormaly
2572,0,0,anormaly
2573,1,1,normal
2574,1,1,normal
2575,0,0,anormaly
2576,1,1,normal
2577,1,1,normal
2578,1,1,normal
2579,0,0,anormaly
2580,1,1,normal
2581,1,1,normal
2582,0,1,normal
2583,0,0,anormaly
2584,1,1,normal
2585,0,0,anormaly
2586,0,0,anormaly
2587,0,0,anormaly
2588,0,0,anormaly
2589,1,0,anormaly
2590,1,1,normal
2591,1,1,normal
2592,1,1,normal
2593,0,0,anormaly
2594,1,1,normal
2595,0,0,anormaly
2596,1,1,normal
2597,1,1,normal
2598,1,1,normal
2599,0,0,anormaly
2600,1,1,normal
2601,0,0,anormaly
2602,1,1,normal
2603,0,0,anormaly
2604,1,1,normal
2605,1,1,normal
2606,0,0,anormaly
2607,1,1,normal
2608,0,0,anormaly
2609,1,1,normal
2610,1,1,normal
2611,1,1,normal
2612,1,1,normal
2613,1,1,normal
2614,1,1,normal
2615,1,1,normal
2616,1,1,normal
2617,1,1,normal
2618,0,0,anormaly
2619,1,1,normal
2620,0,0,anormaly
2621,1,0,anormaly
2622,0,0,anormaly
2623,1,0,anormaly
2624,0,0,anormaly
2625,0,0,anormaly
2626,1,1,normal
2627,0,0,anormaly
2628,0,0,anormaly
2629,0,0,anormaly
2630,0,0,anormaly
2631,0,0,anormaly
2632,0,0,anormaly
2633,0,0,anormaly
2634,1,1,normal
2635,1,1,normal
2636,0,0,anormaly
2637,1,1,normal
2638,0,0,anormaly
2639,1,1,normal
2640,0,0,anormaly
2641,1,1,normal
2642,1,1,normal
2643,1,0,anormaly
2644,1,1,normal
2645,0,0,anormaly
